user_name,english,universal,username,language,"Types of accounts (1 bots; 2 media; 3 government organisations, corporate agency accounts; 4 accredited community members, opinion leaders, etc.)",Certified or not,note
594672201,3.8,3.4,RoseVickers1,en,1,2,
50272660,3.8,3.9,Sunpoches,en,1,2,
3236611272,3.8,3.2,PamelaRiii8628,en,1,2,
266252872,3.8,3.8,NotAcquiescing,en,1,2,
534729970,3.8,1.6,bonjourcematin,en,1,2,
1258867179191259140,3.8,1.9,4maipiu4,it,1,2,
Qatar_Cat,3.8,1.2,Qatar_Cat,ja,1,2,
Muuleo,3.8,1.2,Muuleo,zh,1,2,
parkhomenko_bog,3.8,2,parkhomenko_bog,ja,1,2,
williamserafino,3.8,3,williamserafino,es,1,2,
Lantidiplomatic,3.8,3.4,Lantidiplomatic,it,1,2,
AmoneyResists,3.8,3.6,AmoneyResists,en,1,2,
commonsense491,3.8,0.6,commonsense491,el,1,2,
eduard_daily,3.8,1.2,eduard_daily,uk,1,2,
nahomoon1,3.8,1.8,nahomoon1,ko,1,2,
JohnDoe1284495,3.8,3.6,JohnDoe1284495,zh,1,2,
uacrisis,3.8,3.8,uacrisis,en,1,2,
babaikit,3.8,3.8,babaikit,uk,1,2,
dariodangelo91,3.8,1.5,dariodangelo91,it,1,2,
yoshidakoichiro,3.8,1.3,yoshidakoichiro,ja,1,2,
KeniceLe,3.8,4.1,KeniceLe,es,1,2,
GvanKeulen,3.8,1.8,GvanKeulen,nl,1,2,
CelesteSaenzM,3.8,1.2,CelesteSaenzM,es,1,2,
veubv4u6m4656i,3.8,3.6,veubv4u6m4656i,en,1,2,
AndyVermaut,3.8,4.1,AndyVermaut,en,1,2,
benoitm_mtl,3.8,1.4,benoitm_mtl,fr,1,2,
CidaKeiroz,3.8,3.7,CidaKeiroz,pt,1,2,
vjmrkymrykm5km,3.8,3.7,vjmrkymrykm5km,en,1,2,
ResistUA,3.8,4.2,ResistUA,en,1,2,
Jzzrb123,3.8,4.1,Jzzrb123,zh,1,2,
confunctionist,3.8,3.8,confunctionist,en,1,2,
ua_100,3.8,0.6,ua_100,uk,1,2,
karohsi,3.8,1.6,karohsi,uk,1,2,
N_i_c_o_la,3.8,0.4,N_i_c_o_la,it,1,2,
534720794,3.7,3.6,KathleenWesterg,en,1,2,
1428399898064572421,3.7,3.1,nbgmfr,de,1,2,
325016010,3.7,3.3,MaxAMaxim,en,1,2,
17656886,3.7,2.9,Finbow,en,1,2,
1731665011,3.7,3.2,JukkaPSeppl,en,1,2,
19710778,3.7,3.2,jeron,en,1,2,
997090813728313344,3.7,4.1,Pissed_Woman,en,1,2,
1504908299824730117,3.7,3,niconic31973610,en,1,2,
3383116294,3.7,1.6,BrianGrNotABot,en,1,2,
1242838658798895104,3.7,3.2,StitzelTeresa,en,1,2,
1327718143,3.7,1.6,lfkoro,es,1,2,
818646755772342272,3.7,3.9,SlobBarbie,en,1,2,
76146916,3.7,2.9,JOSEP25,es,1,2,
2514355477,3.7,0.8,Andreas_SBU,en,1,2,
988838412533878785,3.7,3.2,liina_kilk,en,1,2,
1504161319422935045,3.7,1.8,MuelichNadine,en,1,2,
4727962564,3.7,1.4,Jlaj3847Jose,es,1,2,
984780184753651718,3.7,3.6,CarolYMorrisse1,en,1,2,
1481770571650240512,3.7,1.8,martine_dub3,en,1,2,
1480286721703129092,3.7,2.2,bundestag_tweet,de,1,2,
3033772564,3.7,3.2,gattachinita,es,1,2,
986268867839385603,3.7,3.4,MattiaGallo17,it,1,2,
54232586,3.7,1.6,rafaeleon,es,1,2,
192803116,3.7,1.8,vts747,ru,1,2,
1638422174,3.7,2.6,Bellarusque,en,1,2,
868248890,3.7,1.4,amanda_arueda,es,1,2,
108957842,3.7,2.8,alcinodoliveira,es,1,2,
1497300078972870656,3.7,2.7,Vreni25021990,de,1,2,
2889079811,3.7,1.6,MaDederichs,en,1,2,
16088941,3.7,4.1,kirkmurphy,en,1,2,
51434936,3.7,1,Niki_Lismo,it,1,2,
836271002,3.7,2.2,marino29b,it,1,2,
144630353,3.7,1.6,JOSEVARGASXB,es,1,2,
1501965344763785218,3.7,2.8,OYasinskiy,uk,1,2,
1320758487882805249,3.7,2.8,wavy_brain,en,1,2,
3205296069,3.7,1.7,gregffff,en,1,2,
1172501062189821952,3.7,3.3,aselfcontainSet,en,1,2,
Halla_aho,3.7,4,Halla_aho,en,1,2,
PetroDivisa,3.7,1.6,PetroDivisa,es,1,2,
KYTKYTKYTKYTKYT,3.7,1.6,KYTKYTKYTKYTKYT,el,1,2,
ebobo888,3.7,0.9,ebobo888,uk,1,2,
Mbabikie,3.7,3.1,Mbabikie,es,1,2,
furo_kkk,3.7,0.6,furo_kkk,ru,1,2,
eihc2448,3.7,1.8,eihc2448,ja,1,2,
GonestAlbert,3.7,1.9,GonestAlbert,es,1,2,
PLDC09710726,3.7,2,PLDC09710726,it,1,2,
LGmarangon,3.7,3.1,LGmarangon,it,1,2,
1125770911116922880,3.6,2.8,SteinVhc,en,1,2,
3256115432,3.6,1.7,FrJuHeAl,en,1,2,
373612019,3.6,1.6,MadisSarglepp,en,1,2,
859767591811915776,3.6,2.9,freedom1970a,en,1,2,
1104405600,3.6,3.1,Argillano,en,1,2,
2426277074,3.6,2,roodnitsky,en,1,2,
1497582295418654720,3.6,2.9,JC6581559086,en,1,2,
4700669963,3.6,3.7,AnitaPeck11,en,1,2,
376542145,3.6,1.6,C_Gila17,es,1,2,
1127241989877944320,3.6,3.8,Silvia56883750,es,1,2,
708800580995522560,3.6,3.7,rachel_maria65,en,1,2,
34960150,3.6,2,keroach4,en,1,2,
836718793145610240,3.6,3.5,zcrgrl_Resist,en,1,2,
824004742087081985,3.6,3.2,LorettaBower3,en,1,2,
1427408310,3.6,2.8,NeaguCosminA,en,1,2,
795884401255124992,3.6,2.7,bradet2016,en,1,2,
928280101,3.6,3.2,HughJaeger,en,1,2,
917388418543489024,3.6,3,wequest2,en,1,2,
1291820133615271940,3.6,2.8,Mariate48641882,it,1,2,
885844732584349698,3.6,3,LilianaBoscolo,es,1,2,
263881113,3.6,1.3,honeybeepetal,en,1,2,
789134837978390528,3.6,1.1,V94Valerio,it,1,2,
3012745714,3.6,2.6,pykalisto_pasi,en,1,2,
1497698910428704773,3.6,2.9,donancastle,en,1,2,
701432497,3.6,3,harshad_adv,en,1,2,
4568936352,3.6,4.1,JessInTexas1,en,1,2,
2499119846,3.6,1.6,AroVeliPekka,fi,1,2,
26966663,3.6,1.5,Gyggy,en,1,2,
1498970451007135744,3.6,1.8,Sol_Vita_2022,en,1,2,
293547168,3.6,1.6,ylenka_2010,uk,1,2,
4787196657,3.6,3.5,JmhjonesJones,en,1,2,
2363608888,3.6,3.3,CardenalNortis,es,1,2,
408199414,3.6,1.4,hmandirola,und,1,2,
871326001342623744,3.6,3.4,HelenquLD,en,1,2,
1693965810,3.6,3.2,WilliamJamesLe1,en,1,2,
74933567,3.6,3.2,dio7genes,en,1,2,
3173348733,3.6,3.1,peristeraRa,el,1,2,
754729476823588864,3.6,1.6,sergey_slv,uk,1,2,
47485480,3.6,3.2,somoc71955,en,1,2,
273288605,3.6,1.6,chicalo07,it,1,2,
172028905,3.6,1.4,FatimaCurzio,it,1,2,
208375778,3.6,1.2,kvenukishore,en,1,2,
4892178136,3.6,1.6,ruatalaia13,es,1,2,
1244599412111945728,3.6,3.1,LAMPARA12982232,es,1,2,
1259352115475910656,3.6,1.8,_Iamalwayshere,en,1,2,
2878497576,3.6,1.8,TerajitS,en,1,2,
1327968672279793664,3.6,3.4,baked_emily,en,1,2,
2606871331,3.6,1.6,ksdpua,uk,1,2,
541824556,3.6,1.9,MichelaRoi,it,1,2,
1495662607679864835,3.6,2,Charlen22337645,en,1,2,
808215598488489984,3.6,1.8,sardo1951,it,1,2,
26617160,3.6,1.4,LotsoforHK,zh,1,2,
1063961112650104832,3.6,1.8,DiegoMartell97,es,1,2,
431089161,3.6,3.5,closerange44,en,1,2,
999960633960316929,3.6,3.6,alex14356172,en,1,2,
747349420983754752,3.6,4.1,curiocat13,en,1,2,
74756826,3.6,1.4,jo_kruger,en,1,2,
1336969830570881024,3.6,3,quinteroalejan4,es,1,2,
1290349652747997186,3.6,0.5,nagia59,it,1,2,
372102049,3.6,1.6,jehu2024,es,1,2,
109350611,3.6,3.8,DrAlCapino,es,1,2,
788992502816710656,3.6,1,ABrightwel1,en,1,2,
46626587,3.6,1.8,atrzy,en,1,2,
2434401928,3.6,2.7,ETrippi2,es,1,2,
598913250,3.6,3.2,AlirioJMendozaF,es,1,2,
1505791153,3.6,1.5,AlfredGliddon,en,1,2,
841850514849517569,3.6,3.4,HiroGallery,en,1,2,
474231945,3.6,2,vitoriaavdaf,en,1,2,
4881970084,3.6,1.7,ProSyria2,en,1,2,
1344319883870425088,3.6,1.6,votrivo,it,1,2,
423478715,3.6,3.1,RNGosling66,en,1,2,
1352231142,3.6,1.6,yymods,ja,1,2,
40208317,3.6,1.6,pzt3000,en,1,2,
1118861690907635713,3.6,1.5,navalcarnerus,es,1,2,
859410655878807553,3.6,3.9,Concernedwhite1,en,1,2,
758259747011170304,3.6,3.2,varitaka4u,en,1,2,
1399410263967748102,3.6,1.7,nohoifarmdanaa,en,1,2,
1492151258555244545,3.6,3.6,SnowbergerJon1,en,1,2,
756579313147908097,3.6,2.9,DorisBrehm,de,1,2,
456595925,3.6,2.8,RenzoCianchetti,it,1,2,
246177668,3.6,2.8,EdgarNissen,en,1,2,
1238178779920547840,3.6,1.8,OFDM_FSK,en,1,2,
1355958674599063554,3.6,1.8,tynivu,uk,1,2,
2445987871,3.6,3.2,rosvalarg,es,1,2,
95790678,3.6,3.3,chihuu,en,1,2,
262425295,3.6,3.4,cucojose,en,1,2,
2193153493,3.6,1.8,DanielEspinoz85,en,1,2,
2879293835,3.6,1.6,blusewillis1,it,1,2,
1352210797141889024,3.6,3.4,PattiAu45841823,en,1,2,
1402869817,3.6,0.7,jeforse,en,1,2,
2916094244,3.6,2.8,TodMoore3,en,1,2,
1107992917480620032,3.6,3.2,JohnCroix1,en,1,2,
MarchDok,3.6,1.2,MarchDok,ru,1,2,
TakagakiUkraine,3.6,2.9,TakagakiUkraine,ja,1,2,
adagamov,3.6,1.4,adagamov,ru,1,2,
VanessaOrtizz,3.6,1.8,VanessaOrtizz,es,1,2,
emily_habsburg,3.6,1.4,emily_habsburg,es,1,2,
nathaliejacoby1,3.6,3.8,nathaliejacoby1,en,1,2,
GuidoCrosetto,3.6,0.6,GuidoCrosetto,it,1,2,
DanteFontana3,3.6,1.7,DanteFontana3,es,1,2,
2018_apc,3.6,1.5,2018_apc,ja,1,2,
silviaromera1,3.6,1.5,silviaromera1,es,1,2,
realTuckFrumper,3.6,3.9,realTuckFrumper,en,1,2,
elevisconti,3.6,1.2,elevisconti,it,1,2,
aquelarre_news,3.6,1.3,aquelarre_news,es,1,2,
yazarmuratakan,3.6,1.4,yazarmuratakan,tr,1,2,
CStrateges,3.6,3.2,CStrateges,fr,1,2,
bucha_nekoizumo,3.6,3.2,bucha_nekoizumo,ja,1,2,
h0m3r02,3.6,1.1,h0m3r02,es,1,2,
carlosp202,3.6,1.3,carlosp202,es,1,2,
maxdantoni,3.6,1.4,maxdantoni,it,1,2,
valeangelsback,3.6,2.3,valeangelsback,it,1,2,
angelo_falanga,3.6,1.4,angelo_falanga,it,1,2,
salvinimi,3.6,2.8,salvinimi,it,1,2,
hanayuu,3.6,2.2,hanayuu,ja,1,2,
Telegrafia01,3.6,4,Telegrafia01,es,1,2,
Asbghostyeni4,3.6,1.2,Asbghostyeni4,tr,1,2,
andreoli69,3.6,1.8,andreoli69,pt,1,2,
KELMAND1,3.6,3.2,KELMAND1,zh,1,2,
JosefKiio,3.6,4.2,JosefKiio,en,1,2,
turkmendagz,3.6,1.4,turkmendagz,ru,1,2,
seyittumturk7,3.6,1.2,seyittumturk7,tr,1,2,
mariobianchi18,3.6,1.2,mariobianchi18,it,1,2,
ybmuck,3.6,2.2,ybmuck,tr,1,2,
eboxgr,3.6,0.8,eboxgr,el,1,2,
piyasaanaliziii,3.6,4.4,piyasaanaliziii,tr,1,2,
JUANHAB,3.6,1.6,JUANHAB,es,1,2,
domingo87627346,3.6,3.7,domingo87627346,es,1,2,
BombshellDAILY,3.6,3.4,BombshellDAILY,en,1,2,
PeggyEidman,3.6,3.7,PeggyEidman,en,1,2,
247487559,3.5,1.7,sassygal56222,en,1,2,
1158919762040066048,3.5,1.8,Gohahwei1,en,1,2,
1380514756948287490,3.5,2.9,scarpland,en,1,2,
1445122880816259073,3.5,3.2,JorgBrinkmann,uk,1,2,
831815773,3.5,1.6,magicdmw,en,1,2,
237719164,3.5,3.2,kanekos69,el,1,2,
401896102,3.5,1.9,bandergrad,en,1,2,
1498274335382986754,3.5,3.2,Gosia0987654321,en,1,2,
1176415704,3.5,1.7,TeresaMontao,es,1,2,
1044975421719220227,3.5,3.6,Dorothy20012271,en,1,2,
18604202,3.5,1.2,necespanya,en,1,2,
1090651808454852610,3.5,2.4,JJ91556533,en,1,2,
1278123535911845894,3.5,3,AlexCan83126283,en,1,2,
2762033667,3.5,3.2,MichaelDFratkin,en,1,2,
1459949289929678854,3.5,2.6,ChordVolts,en,1,2,
1355427853182107648,3.5,2.8,pela04486159,sl,1,2,
788057632535896064,3.5,2.5,ZorynaODonnell,en,1,2,
217392151,3.5,1.8,jimmy_jarkarta,en,1,2,
1490206638736912386,3.5,2.9,jaymz32956502,en,1,2,
849707178,3.5,2.1,vitalii_maltsev,en,1,2,
368154480,3.5,4,rosesaustx,en,1,2,
81491083,3.5,2.9,eohoneye,en,1,2,
1374054774199492613,3.5,3.4,GraziaMontefal2,it,1,2,
3362792968,3.5,3.8,JesseSimonODay,en,1,2,
1302367165220347907,3.5,3.2,cat_treacle,en,1,2,
3927598774,3.5,2.1,BokaGrynko,uk,1,2,
3641990116,3.5,3.2,Kammer_Suderer,en,1,2,
634726425,3.5,1.8,mikekraft5,en,1,2,
1339742215690600448,3.5,2.8,PGianni4,en,1,2,
1056354686,3.5,1.8,Richard5699,es,1,2,
1496982281910513670,3.5,2.7,rabbitstoo2002,en,1,2,
588523909,3.5,1.6,Marcoluna7G,es,1,2,
526335831,3.5,2,rioclick1977,en,1,2,
mhmck,3.5,1.9,mhmck,en,1,2,
BSBonner,3.5,2.8,BSBonner,en,1,2,
CucchiRiccardo,3.5,1.3,CucchiRiccardo,it,1,2,
AlbertoLetizia2,3.5,3.2,AlbertoLetizia2,it,1,2,
Iustiti65285763,3.5,2.3,Iustiti65285763,es,1,2,
jilevin,3.5,3.4,jilevin,en,1,2,
SchaefferMarly1,3.5,3.3,SchaefferMarly1,fr,1,2,
rhoint_en,3.5,3.8,rhoint_en,en,1,2,
Krieger66362259,3.5,1.6,Krieger66362259,fr,1,2,
ANDVOX1,3.5,3.3,ANDVOX1,es,1,2,
mariamacina,3.5,1.6,mariamacina,it,1,2,
lude_media,3.5,1.6,lude_media,zh,1,2,
1472894196742856704,3.4,1.5,Marirsmm,en,1,2,
1504488695570653184,3.4,3.2,DtPgcf,en,1,2,
3292716180,3.4,1.4,ballygan1971,en,1,2,
1302853468739248128,3.4,1.8,BjarkeBodvar,en,1,2,
1470287678130298882,3.4,1.2,TotequinL,es,1,2,
4697664391,3.4,2,Celestebyrne3,en,1,2,
1182304086911262720,3.4,3.4,Sesimbra5,en,1,2,
1500762232493387777,3.4,1.9,BrunoSommeiller,fr,1,2,
1704151003,3.4,1.6,MaksymSkliarov,en,1,2,
866458285624438788,3.4,1.5,carlosw10902557,es,1,2,
394374145,3.4,1.6,ecrtey,en,1,2,
462181676,3.4,2.2,Nikel_D,uk,1,2,
404840320,3.4,1.3,carlosmgue,en,1,2,
38507128,3.4,2.1,Ian_in_Formby,en,1,2,
14377850,3.4,1.4,zrenner,en,1,2,
166643998,3.4,2,Eloy_Sauvan,fr,1,2,
1149658282421837824,3.4,1.6,CrapanzanoRobin,en,1,2,
2769409221,3.4,2,ECabriseau,en,1,2,
1498085409334734851,3.4,1.6,vision_keen,uk,1,2,
930415257176170496,3.4,1.6,FlavioSP56,en,1,2,
1377761386340696064,3.4,1.2,edward_stilson,en,1,2,
256008217,3.4,2,GreenOakFraming,en,1,2,
2296231116,3.4,2,Protest_when,en,1,2,
211337962,3.4,1.2,anselmonadir,fi,1,2,
2479620311,3.4,1.2,danieledv79,it,1,2,
803055174537347072,3.4,1.2,eloiseat6,en,1,2,
263802152,3.4,3.2,marielepacheco,es,1,2,
776116159779266561,3.4,2.3,feinberg_linda,en,1,2,
1498752666373079042,3.4,1.9,Stesch42,de,1,2,
856524290,3.4,2,simenkjaras,en,1,2,
555431921,3.4,1.8,RoxanaSato,en,1,2,
1478248937953890307,3.4,2.3,stopmadmanputin,en,1,2,
2933793124,3.4,4.1,kenkircher1,en,1,2,
1255728252,3.4,3,GSBB81,es,1,2,
1493661785479540738,3.4,1.4,dwinfrey731,en,1,2,
1094341073059696641,3.4,1.2,Sren11219104,en,1,2,
2590145787,3.4,2.9,JoanneJolilley,en,1,2,
3004108919,3.4,1.7,WWWUKRAJINA,uk,1,2,
1447470860,3.4,1.8,jorgesquivel1,en,1,2,
1382775009458933763,3.4,2.2,alicjabasharyar,en,1,2,
7950832,3.4,2.9,kcarruthers,en,1,2,
1544336527,3.4,1.2,elvise1657,it,1,2,
18279623,3.4,1.1,burtonlee,en,1,2,
1193474178550321152,3.4,1.8,clarisan8,es,1,2,
1504067828923645953,3.4,3.4,EvgenijBogun,en,1,2,
389528617,3.4,2.3,VedehiMajumdar,en,1,2,
73679587,3.4,2,Sandbagger59,en,1,2,
123341606,3.4,1.8,MikaVeliM,fi,1,2,
1419306308013019141,3.4,2.6,lunaciansunsLC,en,1,2,
874695632400908292,3.4,2,AdakCharley,en,1,2,
1267892826077122561,3.4,1,Agricolturabio1,it,1,2,
1490168399221166081,3.4,3.2,DanaYCheuka,en,1,2,
17184930,3.4,3.6,Tokyo_Tom,en,1,2,
242997845,3.4,2.8,missjst,en,1,2,
1161041482083635200,3.4,1.9,pentesilea887,es,1,2,
1022200130,3.4,2.7,stopandfreeze,en,1,2,
1281653677510533120,3.4,1.9,7th_century,und,1,2,
2373741541,3.4,3,vs_G8,es,1,2,
1120323655,3.4,3.6,ZenTaoPrincess,en,1,2,
1042962285428453376,3.4,2.3,ksc0361,en,1,2,
948578516982956035,3.4,2,benjamn_boliche,it,1,2,
829042146141429762,3.4,3.8,MartinPujdak,en,1,2,
58818277,3.4,1.4,hugosocorro,es,1,2,
3042835796,3.4,1.5,luda_shch,uk,1,2,
59515655,3.4,2.5,mxsara,en,1,2,
1543567778,3.4,1.2,Teresoca2013,en,1,2,
2956358817,3.4,1.6,GiusPecoraro,it,1,2,
955325949117005825,3.4,1.6,taizidang19732,zh,1,2,
1482366940861640708,3.4,2.9,Roolai1,en,1,2,
112625478,3.4,1.8,jmryq5,en,1,2,
1168057757737467905,3.4,2.2,ivy34238571,en,1,2,
263043067,3.4,1.4,unfreshener,uk,1,2,
342063029,3.4,1.2,GiulianoAlbergo,en,1,2,
2301712239,3.4,1,FSwissmartini,en,1,2,
114727886,3.4,3.2,ANDUJARROJAS,es,1,2,
1025345033384411137,3.4,1.3,Marco1999Busa,it,1,2,
582844143,3.4,1.4,mindiespe,es,1,2,
1498277803028094978,3.4,3.5,sandaletipannal,en,1,2,
2370156364,3.4,3.2,LongfellowJean,en,1,2,
980841944,3.4,3.3,DianeEugenio,en,1,2,
1497547425870974983,3.4,3.2,markoforsman,en,1,2,
1255393269669933064,3.4,1.8,AYUSHBH22926417,en,1,2,
1032922624890994689,3.4,2.6,raj65025523,en,1,2,
1075745233286119425,3.4,1.2,JeneiMikael,en,1,2,
119889025,3.4,1.6,nishantsuri1,en,1,2,
2998892890,3.4,1.9,dariomarchetti9,en,1,2,
324192253,3.4,2.7,leovas67,es,1,2,
274275764,3.4,2,denisdorval66,en,1,2,
1277762553549148166,3.4,2.7,konrad_kurylo,en,1,2,
779713870877384704,3.4,1,NicolaSabbion,it,1,2,
1279274995429060614,3.4,3.2,Dorothy11405068,en,1,2,
2418915979,3.4,3.4,maddalena2471,it,1,2,
1735067082,3.4,3.1,mmoli588,es,1,2,
908228485474332673,3.4,3.2,luk_crypt,en,1,2,
Diegohiok1,3.4,0.7,Diegohiok1,es,1,2,
ChanceGardiner,3.4,3.5,ChanceGardiner,it,1,2,
Kees71234,3.4,3.8,Kees71234,nl,1,2,
Ex_Trac,3.4,3.7,Ex_Trac,en,1,2,
Vicente73977721,3.4,3.2,Vicente73977721,es,1,2,
AxlGuidato,3.4,2.4,AxlGuidato,it,1,2,
RoiLopezRivas,3.4,3.4,RoiLopezRivas,es,1,2,
DarkLadyMouse,3.4,1.6,DarkLadyMouse,it,1,2,
ThiagoResiste,3.4,1.6,ThiagoResiste,pt,1,2,
MustafaRESN1,3.4,1.4,MustafaRESN1,tr,1,2,
stadoanarquista,3.4,1,stadoanarquista,pt,1,2,
josevico4,3.4,1.4,josevico4,es,1,2,
castrocalo,3.4,1.6,castrocalo,es,1,2,
AlexaMargaRevo,3.4,3.2,AlexaMargaRevo,es,1,2,
periclesukraine,3.4,3.6,periclesukraine,en,1,2,
spearsden,3.4,1.6,spearsden,ja,1,2,
Ramon_Rouco_,3.4,1.8,Ramon_Rouco_,es,1,2,
Boss_Shamy,3.4,2,Boss_Shamy,ar,1,2,
FuddausS,3.4,0.8,FuddausS,it,1,2,
sma_sare,3.4,1.8,sma_sare,tr,1,2,
ObservadBinario,3.4,2.3,ObservadBinario,es,1,2,
YurchenkoSt,3.4,0.4,YurchenkoSt,uk,1,2,
Brave_spirit81,3.4,2.9,Brave_spirit81,en,1,2,
PepeEscobarPT,3.4,3,PepeEscobarPT,pt,1,2,
LPLdirect,3.4,4.1,LPLdirect,fr,1,2,
The3Swamp,3.4,1.2,The3Swamp,de,1,2,
hueningani,3.4,2,hueningani,ru,1,2,
LuisGVenezuela,3.4,0.9,LuisGVenezuela,es,1,2,
thibaultlefevre,3.4,2,thibaultlefevre,fr,1,2,
GiancarloDeRisi,3.4,1.6,GiancarloDeRisi,it,1,2,
tartaro7,3.4,1.4,tartaro7,it,1,2,
MikiyDuarte,3.4,1.1,MikiyDuarte,es,1,2,
doluccia16,3.4,1,doluccia16,it,1,2,
AnneFarmer65,3.4,4.2,AnneFarmer65,fr,1,2,
DiegoLGarrido,3.4,2,DiegoLGarrido,es,1,2,
MostafaMe4,3.4,1,MostafaMe4,en,1,2,
ManuelBeltrn14,3.4,1,ManuelBeltrn14,es,1,2,
DianaLanciotti,3.4,1.4,DianaLanciotti,it,1,2,
865258802307878913,3.3,1.8,DoubleDeeCB,cs,1,2,
1496894843058016269,3.3,1.4,Aellaer2022,en,1,2,
757358178044678144,3.3,1.1,ungubunugu1274,en,1,2,
776088678586122240,3.3,2.8,DanDalaiFreeman,en,1,2,
88320350,3.3,2.4,to_suesmall,en,1,2,
1217618900008996864,3.3,1.8,MarsRising3,en,1,2,
114558569,3.3,2,EIconfidente,es,1,2,
1428015564,3.3,3.4,El_Clan_Del_Sur,es,1,2,
1179806313188073477,3.3,2.4,DSagatiene,en,1,2,
154658462,3.3,2.2,miguelparramet,es,1,2,
305526924,3.3,2.9,heartsteered,en,1,2,
69686812,3.3,3.2,olivetta12,es,1,2,
483021402,3.3,2.2,PfaffSC,en,1,2,
938421672297861122,3.3,0.6,Natanieluz,pl,1,2,
1282497766388674560,3.3,3.4,SlaterDorie,en,1,2,
779641356197167104,3.3,3.2,CoggleMaggie,en,1,2,
2230151414,3.3,1,antygonnna,uk,1,2,
894808080,3.3,3.4,teresaecapel,en,1,2,
30580722,3.3,3.7,streetfacts,en,1,2,
4919837110,3.3,1.8,castell32082033,it,1,2,
951782851942416386,3.3,1.4,alice_donnellan,en,1,2,
988008620456587264,3.3,1.2,Corry08101961,it,1,2,
1122463821694754816,3.3,2,Robert06270082,pl,1,2,
4004109868,3.3,1.7,bravo_bander,es,1,2,
821869131603460098,3.3,1.8,MikaelMadrigal,en,1,2,
3128563494,3.3,2,GawlinskiLaura,en,1,2,
3184402813,3.3,2,MarcelinoMont13,es,1,2,
455729797,3.3,1.6,rpp_tweet,it,1,2,
1500976970095644674,3.3,1.2,werallukraine,en,1,2,
NortenaCatrina,3.3,3.4,NortenaCatrina,es,1,2,
giuliaselvaggi2,3.3,1.2,giuliaselvaggi2,it,1,2,
GalinaAksakova,3.3,3.6,GalinaAksakova,und,1,2,
UkraineStand,3.3,2.2,UkraineStand,und,1,2,
egtegain,3.3,1.9,egtegain,es,1,2,
cmgorriaran,3.3,1,cmgorriaran,es,1,2,
ukr_insider,3.3,1.7,ukr_insider,ru,1,2,
Marcelo_MM2023,3.3,0.7,Marcelo_MM2023,es,1,2,
ArtistAJ17,3.3,3.7,ArtistAJ17,en,1,2,
freu_rodrigues,3.3,2,freu_rodrigues,pt,1,2,
herricasat,3.3,1.5,herricasat,uk,1,2,
SMNF_com,3.3,2.2,SMNF_com,ja,1,2,
Rfabada,3.3,1,Rfabada,es,1,2,
Brioche7777,3.3,1.6,Brioche7777,it,1,2,
techz_dave,3.3,3.6,techz_dave,en,1,2,
CasviFactory,3.3,1.8,CasviFactory,es,1,2,
793367160341094400,3.2,2.6,smilypapiking,it,1,2,
1066275282653536256,3.2,3,Bassaces1,en,1,2,
49267935,3.2,2.9,BSBonner,en,1,2,
1492613070493044737,3.2,2.8,HumbertReincide,es,1,2,
549136591,3.2,1.4,angelicapenny,it,1,2,
1001971634,3.2,1.4,akhetaton11,it,1,2,
2916627870,3.2,3.2,SaraRose2480,en,1,2,
1214738012673736705,3.2,3,Stlhd100,en,1,2,
1454205517820317696,3.2,1.5,IzagaAngeles,es,1,2,
135922191,3.2,1.6,susveray28,es,1,2,
246993396,3.2,1.2,Alexblx,en,1,2,
895915496046030849,3.2,2,MarieFr12579649,en,1,2,
1325135754369110016,3.2,1.5,AthelstanAuntie,en,1,2,
117941270,3.2,1.6,oracoraque,en,1,2,
1417587318697963523,3.2,3,federicobaronc1,en,1,2,
1415062574773723136,3.2,3.5,viejomiguelito1,es,1,2,
2202052600,3.2,2.6,o_ukua,en,1,2,
2712581640,3.2,2.9,RomaStorozhuk,en,1,2,
1499216402389114883,3.2,3.4,KataKateri,en,1,2,
1281303947857113088,3.2,1.6,VickiMo08056436,en,1,2,
1497760741247668224,3.2,1.9,irmefonszaxe5,en,1,2,
810449076,3.2,3.2,Calpe19,en,1,2,
14804672,3.2,2,DivaKnevil,en,1,2,
2447664324,3.2,1.8,UKreality,en,1,2,
732917802,3.2,2,Falcon2Attack,uk,1,2,
1186918640425328640,3.2,1.4,dei_alba,it,1,2,
53752278,3.2,3.4,srk908,en,1,2,
1375181102827106307,3.2,1.8,RMezkia,es,1,2,
2851002475,3.2,1.4,bogoroditzaDina,es,1,2,
902585748263768065,3.2,1.1,HelloEuromat,en,1,2,
1394797892,3.2,3,ecp7777,es,1,2,
1142191763718885376,3.2,3.5,RouxMme,en,1,2,
1867417856,3.2,2.9,johnmilko1,en,1,2,
1497263075979837443,3.2,3.3,IjuswannaRelaks,en,1,2,
20826640,3.2,3.2,sequoia2001,en,1,2,
481499244,3.2,1.4,LydisDeckers,en,1,2,
1021098171676725254,3.2,1.1,Muciek2,pl,1,2,
1401906761167216648,3.2,1.6,OliverKarst,en,1,2,
1188570538526040064,3.2,3.3,GKorsunsky,en,1,2,
1499115136874909696,3.2,1.8,lanita_darden,en,1,2,
1496644075608592395,3.2,2.2,Francorassta,es,1,2,
3380761420,3.2,2.7,SallyFereday,en,1,2,
1505854609880928263,3.2,2.5,SiblingsTV1,en,1,2,
1004422837,3.2,1.5,Bergmann_Mat,de,1,2,
722919613,3.2,1.6,mariamacina,it,1,2,
